original_sample_id	ms_container_id	extraction_container_id	original_sample_container_id	qfield_project	field_collector_fullname	field_taxon_name	field_latitude	field_longitude	field_comment_eco	field_weather	field_sample_name	field_geometry_coordinates	field_date	extraction_dried_weight	extraction_solvent_volume	extraction_dried_weight_unit_symbol	extraction_solvent_volume_unit_symbol	extraction_method_method_name	aliquot_aliquot_volume	aliquot_volume_unit_symbol	ms_filename	ms_injection_volume	ms_injection_volume_unit_symbol	ms_injection_method_method_name	ms_instrument_instrument_id	ms_instrument_model_instrument_model	ms_instrument_location_room_name	watcher_exact_filename_match	profile_mode	profiled_positive	profiled_negative	profiled_any	metadata_lineage_row_count	resolved_taxon_input_name	resolved_taxon_canonical	resolved_taxon_id	resolved_taxon_scientific_name	resolved_taxon_matched_name	resolved_taxon_current_name	resolved_taxon_synonym	resolved_taxon_source_id	resolved_taxon_source_title	resolved_taxon_kind	resolved_taxon_sort_score	resolved_taxon_match_type	resolved_taxon_edit_distance	resolved_taxon_classification_path	resolved_taxon_kingdom	resolved_taxon_phylum	resolved_taxon_class	resolved_taxon_order	resolved_taxon_family	resolved_taxon_genus
dbgi_010792			dbgi_010792	kew-botanical-gardens	Mazzarine Laboureau	Orthophytum gurkenii	-0.290535	51.481804				[-0.290535, 51.48180333333333]	20250930103541																	false	false	false	1	Orthophytum gurkenii	Orthophytum gurkenii	74X4B	Orthophytum gurkenii	Orthophytum gurkenii Hutchison	Orthophytum gurkenii Hutchison	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Orthophytum|Orthophytum gurkenii	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Orthophytum
dbgi_010793			dbgi_010793	kew-botanical-gardens	Davide Rovelli	Aeschynanthus	-0.29034582	51.48157				[-0.290345804908119, 51.48157294390356]	20250930100747																	false	false	false	1	Aeschynanthus	Aeschynanthus	PT9	Aeschynanthus	Aeschynanthus Jack	Aeschynanthus Jack	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Didymocarpoideae|Trichosporeae|Didymocarpinae|Aeschynanthus	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Gesneriaceae	Aeschynanthus
dbgi_010794			dbgi_010794	kew-botanical-gardens	Davide Rovelli	Sedum sediforme	-0.28948012	51.481575				[-0.289480119602493, 51.48157658708462]	20250929120339																	false	false	false	1	Sedum sediforme	Sedum sediforme	4W9WZ	Sedum sediforme	Sedum sediforme (Schweinf.) Raym.-Hamet	Sedum crassularia Raym.-Hamet	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Crassulaceae|Sempervivoideae|Sedeae|Sedum|Sedum crassularia	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sedum
dbgi_010795		dbgi_010795_01	dbgi_010795	kew-botanical-gardens	Davide Rovelli	Juniperus davurica	-0.28975713	51.481617				[-0.289757128957556, 51.48161830408097]	20250925152210	20.1	1	mg	ml	MeOH/H2O												false	false	false	1	Juniperus davurica	Juniperus davurica	6NGGH	Juniperus davurica	Juniperus davurica Pall.	Juniperus sabina var. davurica (Pall.) Farjon	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales|Cupressaceae|Juniperus|Juniperus sabina|Juniperus sabina davurica	Plantae	Tracheophyta	Pinopsida	Cupressales	Cupressaceae	Juniperus
dbgi_010796		dbgi_010796_01	dbgi_010796	kew-botanical-gardens	Mazzarine Laboureau	Oxalis squamata	-0.28970057	51.48203				[-0.28970056481981, 51.48202829798021]	20250924101228	19.4	1	mg	ml	MeOH/H2O												false	false	false	1	Oxalis squamata	Oxalis squamata	4BBJ2	Oxalis squamata	Oxalis squamata Zucc.	Oxalis squamata Zucc.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Oxalidales|Oxalidaceae|Oxalidoideae|Oxalis|Oxalis squamata	Plantae	Tracheophyta	Magnoliopsida	Oxalidales	Oxalidaceae	Oxalis
dbgi_010797		dbgi_010797_01	dbgi_010797	kew-botanical-gardens	Davide Rovelli	Stachys monieri	-0.28953674	51.482002				[-0.289536730204054, 51.48200112721402]	20250925111907	19.6	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Stachys monieri	Stachys monnieri	4ZFRR	Stachys monieri	Stachys monnieri (Gouan) P.W.Ball	Betonica hirsuta L.	true	1	Catalogue of Life	BestMatch	9.38861	Fuzzy	1	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Betoniceae|Betonica|Betonica hirsuta	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys
dbgi_010798			dbgi_010798	kew-botanical-gardens	Kateřina Kučerová	Lagenandra ovata	-0.29028273	51.481594				[-0.290282717596427, 51.48159268791372]	20250930095920																	false	false	false	1	Lagenandra ovata	Lagenandra ovata	3RWF3	Lagenandra ovata	Lagenandra ovata (L.) Thwaites	Lagenandra ovata (L.) Thwaites	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Araceae|Lagenandra|Lagenandra ovata	Plantae	Tracheophyta	Liliopsida	Alismatales	Araceae	Lagenandra
dbgi_010799			dbgi_010799	kew-botanical-gardens	Mazzarine Laboureau	Stachys candida	-0.2893746	51.48185				[-0.289374575385183, 51.48184954536766]	20250929114511																	false	false	false	1	Stachys candida	Stachys candida	6ZGPL	Stachys candida	Stachys candida Bory & Chaub.	Stachys candida Bory & Chaub.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Stachydeae|Stachys|Stachys candida	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Stachys
dbgi_010800		dbgi_010800_01	dbgi_010800	kew-botanical-gardens	Davide Rovelli	Anthericum ramosum	-0.28974828	51.481647				[-0.289748294883833, 51.48164676553851]	20250925154252	21.9	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Anthericum ramosum	Anthericum ramosum	67D2C	Anthericum ramosum	Anthericum ramosum L.	Anthericum ramosum L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Asparagaceae|Anthericum|Anthericum ramosum	Plantae	Tracheophyta	Liliopsida	Asparagales	Asparagaceae	Anthericum
dbgi_010801			dbgi_010801	kew-botanical-gardens	Kateřina Kučerová	Crinum × amabile	-0.29025477	51.481663				[-0.29025476641094, 51.48166141931964]	20250930103133																	false	false	false	1	Crinum × amabile	Crinum × amabile	ZGNZ	Crinum × amabile	Crinum × amabile Donn ex Ker Gawl.	Crinum × amabile Donn ex Ker Gawl.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Crinum|Crinum amabile	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Crinum
dbgi_010802			dbgi_010802	kew-botanical-gardens	Mazzarine Laboureau	Passiflora xiikzodz	-0.29027334	51.481792				[-0.290273333333333, 51.48179166666669]	20250930094117																	false	false	false	1	Passiflora xiikzodz	Passiflora xiikzodz	KVN2R	Passiflora xiikzodz	Passiflora xiikzodz J.M.MacDougal	Passiflora xiikzodz J.M.MacDougal	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passifloreae|Passiflora|Passiflora xiikzodz	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora
dbgi_010803		dbgi_010803_01	dbgi_010803	kew-botanical-gardens	Mazzarine Laboureau	Fuchsia magellanica	-0.28978652	51.48196				[-0.289786508169662, 51.48195997544661]	20250924104126	19.2	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Fuchsia magellanica	Fuchsia magellanica	6K2NZ	Fuchsia magellanica	Fuchsia magellanica Lam.	Fuchsia magellanica Lam.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Onagraceae|Onagroideae|Circaeeae|Fuchsia|Fuchsia magellanica	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Onagraceae	Fuchsia
dbgi_010804		dbgi_010804_01	dbgi_010804	kew-botanical-gardens	Davide Rovelli	Sisyrinchium palmifolium	-0.28975907	51.481865				[-0.289759083078545, 51.48186479213163]	20250924112125	19.4	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Sisyrinchium palmifolium	Sisyrinchium palmifolium	4XSS6	Sisyrinchium palmifolium	Sisyrinchium palmifolium L.	Sisyrinchium palmifolium L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Sisyrinchium|Sisyrinchium palmifolium	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Sisyrinchium
dbgi_010805		dbgi_010805_01	dbgi_010805	kew-botanical-gardens	Kateřina Kučerová	Allium stellatum	-0.28974602	51.482037				[-0.289746019856931, 51.4820347385368]	20250924100039	19.3	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Allium stellatum	Allium stellatum	668WP	Allium stellatum	Allium stellatum Nutt. ex Ker Gawl.	Allium stellatum Nutt. ex Ker Gawl.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Allium|Allium stellatum	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Allium
dbgi_010806			dbgi_010806	kew-botanical-gardens	Kateřina Kučerová	Iris variegata	-0.28990674	51.481613				[-0.289906743589999, 51.48161176346466]	20250929115042																	false	false	false	1	Iris variegata	Iris variegata	3Q27M	Iris variegata	Iris variegata L.	Iris variegata L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Iris|Iris variegata	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Iris
dbgi_010807			dbgi_010807	kew-botanical-gardens	Mazzarine Laboureau	Origanum dictamnus	-0.28942406	51.48182				[-0.289424060789007, 51.48181776666587]	20250929113129																	false	false	false	1	Origanum dictamnus	Origanum dictamnus	6STMS	Origanum dictamnus	Origanum dictamnus L.	Origanum dictamnus L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Origanum|Origanum dictamnus	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Origanum
dbgi_010808		dbgi_010808_01	dbgi_010808	kew-botanical-gardens	Kateřina Kučerová	Rhodophiala bifida	-0.28985402	51.48174				[-0.289854022047563, 51.48173754467143]	20250924112322	21.8	1	mg	ml	MeOH/H2O												false	false	false	1	Rhodophiala bifida	Rhodophiala bifida	9KPHX	Rhodophiala bifida	Rhodophiala bifida (Herb.) Traub	Zephyranthes bifida (Herb.) Nic.García & Meerow	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Zephyranthes|Zephyranthes bifida	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Rhodophiala
dbgi_010809			dbgi_010809	kew-botanical-gardens	Mazzarine Laboureau	Iris fulva	-0.2895529	51.481674				[-0.289552902475562, 51.48167326970099]	20250929104226																	false	false	false	1	Iris fulva	Iris fulva	3PZPP	Iris fulva	Iris fulva Ker Gawl.	Iris fulva Ker Gawl.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Iris|Iris fulva	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Iris
dbgi_010810			dbgi_010810	kew-botanical-gardens	Mazzarine Laboureau	Narcissus flavus	-0.28934184	51.48188				[-0.289341837101045, 51.48187843070983]	20250929120213																	false	false	false	1	Narcissus flavus	Narcissus flavus	45PD4	Narcissus flavus	Narcissus flavus Lag.	Narcissus fernandesii Pedro	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Narcissus|Narcissus fernandesii	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Narcissus
dbgi_010811			dbgi_010811	kew-botanical-gardens	Davide Rovelli	Columnea oerstediana	-0.29014516	51.48178				[-0.290145171270744, 51.48178032801851]	20250930093919																	false	false	false	1	Columnea oerstediana	Columnea oerstediana	XCQG	Columnea oerstediana	Columnea oerstediana Klotzsch ex Oerst.	Columnea oerstediana Klotzsch ex Oerst.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Columnea|Columnea oerstediana	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Gesneriaceae	Columnea
dbgi_010812			dbgi_010812	kew-botanical-gardens	Mazzarine Laboureau	Nerine alta	-0.28945833	51.48181				[-0.289458333333333, 51.481813333333335]	20250929112352																	false	false	false	1	Nerine alta	Nerine alta	7XGWP	Nerine alta	Nerine alta W.F.Barker	Nerine undulata (L.) Herb.	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Nerine|Nerine undulata	Plantae	Tracheophyta	Liliopsida	Asparagales	Amaryllidaceae	Nerine
dbgi_010814		dbgi_010814_01	dbgi_010814	kew-botanical-gardens	Kateřina Kučerová	Haplopappus glutinosus	-0.28985325	51.48192				[-0.28985324674699, 51.48191978905773]	20250924103404	19.7	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Haplopappus glutinosus	Haplopappus glutinosus	3JNCZ	Haplopappus glutinosus	Haplopappus glutinosus Cass. ex DC.	Haplopappus glutinosus Cass. ex DC.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Machaerantherinae|Haplopappus|Haplopappus glutinosus	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Haplopappus
dbgi_010815		dbgi_010815_01	dbgi_010815	kew-botanical-gardens	Davide Rovelli	Iris versicolor	-0.28970227	51.481964				[-0.28970227097863, 51.48196370070967]	20250924164022	18.6	1	mg	ml	MeOH/H2O												false	false	false	1	Iris versicolor	Iris versicolor	3Q27V	Iris versicolor	Iris versicolor L.	Iris versicolor L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Iris|Iris versicolor	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Iris
dbgi_010816			dbgi_010816	kew-botanical-gardens	Davide Rovelli	Passiflora	-0.29018483	51.481724				[-0.290184814469574, 51.48172540183521]	20250930094525																	false	false	false	1	Passiflora	Passiflora	6JGB	Passiflora	Passiflora L.	Passiflora L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passifloreae|Passiflora	Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Passifloraceae	Passiflora
dbgi_010817			dbgi_010817	kew-botanical-gardens	Davide Rovelli	Selaginella kraussiana var. brownii	-0.29061803	51.48192				[-0.290618019323565, 51.48191694802949]	20250930150347																	false	false	false	1	Selaginella kraussiana var. brownii	Selaginella kraussiana var. brownii	BD8ZX	Selaginella kraussiana var. brownii	Selaginella kraussiana var. brownii (Stansf.) G.Nicholson	Selaginella kraussiana (Kunze) A.Braun	true	1	Catalogue of Life	BestMatch	9.56287	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Lycopodiopsida|Selaginellales|Selaginellaceae|Selaginella|Selaginella kraussiana	Plantae	Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella
dbgi_010818			dbgi_010818	kew-botanical-gardens	Davide Rovelli	Justicia carnea	-0.29026335	51.48155				[-0.290263343779419, 51.48154674553992]	20250930102548																	false	false	false	1	Justicia carnea	Justicia carnea	3QW3R	Justicia carnea	Justicia carnea Lindl.	Justicia carnea Lindl.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Justicieae|Justiciinae|Justicia|Justicia carnea	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Acanthaceae	Justicia
dbgi_010819		dbgi_010819_01	dbgi_010819	kew-botanical-gardens	Kateřina Kučerová	Libertia formosa	-0.28985354	51.481823				[-0.289853551111016, 51.48182268381718]	20250924110242	20	1	mg	ml	MeOH/H2O												false	false	false	1	Libertia formosa	Libertia formosa	728RL	Libertia formosa	Libertia formosa Graham	Libertia chilensis (Molina) Gunckel	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Iridaceae|Libertia|Libertia chilensis	Plantae	Tracheophyta	Liliopsida	Asparagales	Iridaceae	Libertia
dbgi_010820		dbgi_010820_01	dbgi_010820	kew-botanical-gardens	Kateřina Kučerová	Colletia ulicina	-0.2898757	51.481724				[-0.289875697140121, 51.48172458675572]	20250924140738	20.9	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Colletia ulicina	Colletia ulicina	X3PS	Colletia ulicina	Colletia ulicina Gillies & Hook.	Colletia ulicina Gillies & Hook.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rhamnaceae|Colletieae|Colletia|Colletia ulicina	Plantae	Tracheophyta	Magnoliopsida	Rosales	Rhamnaceae	Colletia
dbgi_010821			dbgi_010821	kew-botanical-gardens	Mazzarine Laboureau	Veronica spicata	-0.28966168	51.481552				[-0.289661666666667, 51.48155333333333]	20250929100456																	false	false	false	1	Veronica spicata	Veronica spicata	7FPM9	Veronica spicata	Veronica spicata L.	Veronica spicata L.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Digitalidoideae|Veroniceae|Veronica|Veronica spicata	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae	Veronica
dbgi_010822			dbgi_010822	kew-botanical-gardens	Davide Rovelli	Selaginella velutina	-0.29052228	51.4819				[-0.290522271495726, 51.48189953507032]	20250930152944																	false	false	false	1	Selaginella velutina	Selaginella velutina	4WCMX	Selaginella velutina	Selaginella velutina Ces.	Selaginella velutina Ces.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Lycopodiopsida|Selaginellales|Selaginellaceae|Selaginella|Selaginella velutina	Plantae	Tracheophyta	Lycopodiopsida	Selaginellales	Selaginellaceae	Selaginella
dbgi_010823		dbgi_010823_01	dbgi_010823	kew-botanical-gardens	Mazzarine Laboureau	Fascicularia bicolor	-0.28974432	51.48182				[-0.289744315339436, 51.481817394277655]	20250924115538	20.9	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Fascicularia bicolor	Fascicularia bicolor	3DVP8	Fascicularia bicolor	Fascicularia bicolor (Ruiz & Pav.) Mez	Fascicularia bicolor (Ruiz & Pav.) Mez	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Bromeliaceae|Fascicularia|Fascicularia bicolor	Plantae	Tracheophyta	Liliopsida	Poales	Bromeliaceae	Fascicularia
dbgi_010824			dbgi_010824	kew-botanical-gardens	Davide Rovelli	Nematanthus	-0.29028586	51.481663				[-0.290285856151845, 51.48166267132181]	20250930095318																	false	false	false	1	Nematanthus	Nematanthus	5YF5	Nematanthus	Nematanthus Schrad.	Nematanthus Schrad.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Nematanthus	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Gesneriaceae	Nematanthus
dbgi_010825		dbgi_010825_01	dbgi_010825	kew-botanical-gardens	Mazzarine Laboureau	Dodecatheon pauciflorum	-0.2896744	51.481983				[-0.289674395261648, 51.4819821882776]	20250924164826	19.6	1	mg	ml	MeOH/H2O	120; 100	µl										false	false	false	3	Dodecatheon pauciflorum	Dodecatheon pauciflorum	373K6	Dodecatheon pauciflorum	Dodecatheon pauciflorum (Durand) Greene	Dodecatheon pulchellum (Raf.) Merr.	true	1	Catalogue of Life	BestMatch	9.41180	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Dodecatheon|Dodecatheon pulchellum	Plantae	Tracheophyta	Magnoliopsida	Ericales	Primulaceae	Dodecatheon
dbgi_010826			dbgi_010826	kew-botanical-gardens	Kateřina Kučerová	Begonia cubensis	-0.2902126	51.48174				[-0.290212603435554, 51.48174030850477]	20250930093324																	false	false	false	1	Begonia cubensis	Begonia cubensis	87YF2	Begonia cubensis	Begonia cubensis Hassk.	Begonia cubensis Hassk.	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Begoniaceae|Begonia|Begonia cubensis	Plantae	Tracheophyta	Magnoliopsida	Cucurbitales	Begoniaceae	Begonia
dbgi_010827			dbgi_010827	kew-botanical-gardens	Mazzarine Laboureau	Hedychium coronarium	-0.29064834	51.481884				[-0.290648333333333, 51.481885000000005]	20250930153919																	false	false	false	1	Hedychium coronarium	Hedychium coronarium	3JZP2	Hedychium coronarium	Hedychium coronarium J.Koenig	Hedychium coronarium J.Koenig	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Zingiberales|Zingiberaceae|Hedychium|Hedychium coronarium	Plantae	Tracheophyta	Liliopsida	Zingiberales	Zingiberaceae	Hedychium
dbgi_010828		dbgi_010828_01	dbgi_010828	kew-botanical-gardens	Davide Rovelli	Phyla nodiflora	-0.28980172	51.48167				[-0.289801719950482, 51.48167075746837]	20250925113642	20.9	1	mg	ml	MeOH/H2O	100	µl										false	false	false	1	Phyla nodiflora	Phyla nodiflora	4GZ6K	Phyla nodiflora	Phyla nodiflora (L.) Greene	Phyla nodiflora (L.) Greene	false	1	Catalogue of Life	BestMatch	9.41215	Exact	0	Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Verbenaceae|Lantaneae|Phyla|Phyla nodiflora	Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae	Phyla
