filename,extension,localisation_in_sciex_os_project,sample_id,attribute_species,sample_type,user_created,id,date_created,collector_fullname,observation_subject,inat_upload,is_wild,species_name,no_name_on_list,picture_panel,picture_general,picture_detail,picture_cut,picture_panel_label,collector_orcid,collector_inat,qfield_project,raw_date,rack,plate_position,comment,genus,family,ncbi_taxonomy_id,ionization_mode,file_type,injection,container_id,normalized_date,date_parse_status,filename_date_token
20261703_Mazz_Sample_drog_000107_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000107_01,drog_000107,Chamaemelum nobilepotentilla,sample,053e0368-4ed8-4569-a070-81a22ad13957,74681,2026-01-29T15:12:51.407Z,Emmanuel Defossez,Root,false,true,Chamaemelum nobilePotentilla_erecta_L_Raeusch_,false,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_01.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_02.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_03.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_04.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000107_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.407Z,2,A10,plate 2,Chamaemelum,Asteraceae,99036,positive,sample,1,drog_000107_01,2026-01-29T15:12:51.407000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000106_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000106_01,drog_000106,Chamaemelum nobilepapaver,sample,053e0368-4ed8-4569-a070-81a22ad13957,74667,2026-01-29T15:12:50.940Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobilePapaver_rhoeas_L,false,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000106_01.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000106_02.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000106_03.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000106_04.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000106_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.940Z,2,G3,plate 2,Chamaemelum,Asteraceae,99036,positive,sample,1,drog_000106_01,2026-01-29T15:12:50.940000+00:00,valid,20261703
20261803_Mazz_Sample_drog_000099_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000099_01,drog_000099,Chamaemelum nobileplantago,sample,053e0368-4ed8-4569-a070-81a22ad13957,74684,2026-01-29T15:12:51.507Z,Emmanuel Defossez,Leaf,false,true,Chamaemelum nobilePlantago_lanceolata_L,false,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_01.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_02.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_03.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_04.jpg,DCIM/droguier_jbn/Plantago_lanceolata_L_drog_000099_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.507Z,1,G6,plate 3,Chamaemelum,Asteraceae,99036,positive,sample,1,drog_000099_01,2026-01-29T15:12:51.507000+00:00,valid,20261803
20262023_Mazz_Sample_drog_000091_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000091_01,drog_000091,Chamaemelum nobilepotentilla,sample,053e0368-4ed8-4569-a070-81a22ad13957,74674,2026-01-29T15:12:51.176Z,Emmanuel Defossez,Root,false,true,Chamaemelum nobilePotentilla_erecta_L_Raeusch_,false,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000091_01.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000091_02.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000091_03.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000091_04.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000091_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.176Z,,,,Chamaemelum,Asteraceae,99036,positive,sample,1,drog_000091_01,2026-01-29T15:12:51.176000+00:00,valid,20262023
20262023_Mazz_Sample_drog_000085_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000085_01,drog_000085,Chamaemelum nobilepotentilla,sample,053e0368-4ed8-4569-a070-81a22ad13957,74679,2026-01-29T15:12:51.338Z,Emmanuel Defossez,Root,false,true,Chamaemelum nobilePotentilla_erecta_L_Raeusch_,false,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_01.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_02.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_03.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_04.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000085_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.338Z,,,,Chamaemelum,Asteraceae,99036,positive,sample,1,drog_000085_01,2026-01-29T15:12:51.338000+00:00,valid,20262023
20261803_Mazz_Sample_drog_000070_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261803_Mazz_Sample_drog_000070_01,drog_000070,Chamaemelum nobilepotentilla,sample,053e0368-4ed8-4569-a070-81a22ad13957,74675,2026-01-29T15:12:51.208Z,Emmanuel Defossez,Root,false,true,Chamaemelum nobilePotentilla_erecta_L_Raeusch_,false,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000070_01.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000070_02.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000070_03.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000070_04.jpg,DCIM/droguier_jbn/Potentilla_erecta_L_Raeusch__drog_000070_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.208Z,1,B11,plate 3,Chamaemelum,Asteraceae,99036,positive,sample,1,drog_000070_01,2026-01-29T15:12:51.208000+00:00,valid,20261803
20262023_Mazz_Sample_drog_000064_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000064_01,drog_000064,Chamaemelum nobilepapaver,sample,053e0368-4ed8-4569-a070-81a22ad13957,74671,2026-01-29T15:12:51.076Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobilePapaver_rhoeas_L,false,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_01.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_02.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_03.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_04.jpg,DCIM/droguier_jbn/Papaver_rhoeas_L_drog_000064_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:51.076Z,,,,Chamaemelum,Asteraceae,99036,positive,sample,1,drog_000064_01,2026-01-29T15:12:51.076000+00:00,valid,20262023
20262103_Mazz_Sample_drog_000294_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000294_01,drog_000294,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74660,2026-01-29T15:12:50.708Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000294_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000294_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000294_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000294_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000294_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.708Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000294_01,2026-01-29T15:12:50.708000+00:00,valid,20262103
20262023_Mazz_Sample_drog_000287_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000287_01,drog_000287,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74666,2026-01-29T15:12:50.908Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000287_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.908Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000287_01,2026-01-29T15:12:50.908000+00:00,valid,20262023
20262103_Mazz_Sample_drog_000280_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000280_01,drog_000280,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74658,2026-01-29T15:12:50.641Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000280_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000280_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000280_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000280_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000280_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.641Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000280_01,2026-01-29T15:12:50.641000+00:00,valid,20262103
20261903_Mazz_Sample_drog_000278_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000278_01,drog_000278,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74662,2026-01-29T15:12:50.773Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000278_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000278_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000278_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000278_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000278_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.773Z,2,D12,plate 4,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000278_01,2026-01-29T15:12:50.773000+00:00,valid,20261903
20262103_Mazz_Sample_drog_000275_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000275_01,drog_000275,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74663,2026-01-29T15:12:50.807Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000275_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000275_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000275_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000275_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000275_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.807Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000275_01,2026-01-29T15:12:50.807000+00:00,valid,20262103
20262023_Mazz_Sample_drog_000223_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000223_01,drog_000223,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74657,2026-01-29T15:12:50.608Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000223_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.608Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000223_01,2026-01-29T15:12:50.608000+00:00,valid,20262023
20261903_Mazz_Sample_drog_000203_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000203_01,drog_000203,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74656,2026-01-29T15:12:50.574Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000203_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000203_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000203_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000203_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000203_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.574Z,2,G4,plate 4,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000203_01,2026-01-29T15:12:50.574000+00:00,valid,20261903
20261903_Mazz_Sample_drog_000193_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261903_Mazz_Sample_drog_000193_01,drog_000193,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74659,2026-01-29T15:12:50.675Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000193_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000193_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000193_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000193_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000193_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.675Z,2,H3,plate 4,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000193_01,2026-01-29T15:12:50.675000+00:00,valid,20261903
20262023_Mazz_Sample_drog_000188_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000188_01,drog_000188,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74665,2026-01-29T15:12:50.873Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000188_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000188_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000188_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000188_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000188_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.873Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000188_01,2026-01-29T15:12:50.873000+00:00,valid,20262023
20262103_Mazz_Sample_drog_000152_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000152_01,drog_000152,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74664,2026-01-29T15:12:50.840Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000152_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000152_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000152_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000152_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000152_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.840Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000152_01,2026-01-29T15:12:50.840000+00:00,valid,20262103
20262103_Mazz_Sample_drog_000108_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000108_01,drog_000108,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74661,2026-01-29T15:12:50.740Z,Emmanuel Defossez,Flower,false,true,Chamaemelum nobile,true,DCIM/droguier_jbn/Chamaemelum nobile_drog_000108_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000108_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000108_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000108_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile_drog_000108_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:50.740Z,,,,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000108_01,2026-01-29T15:12:50.740000+00:00,valid,20262103
20261703_Mazz_Sample_drog_000024_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000024_01,drog_000024,Chamaemelum nobile,sample,053e0368-4ed8-4569-a070-81a22ad13957,74500,2026-01-29T15:12:45.127Z,Emmanuel Defossez,Flower,true,false,Chamaemelum nobile All.,true,DCIM/droguier_jbn/Chamaemelum nobile All._drog_000024_01.jpg,DCIM/droguier_jbn/Chamaemelum nobile All._drog_000024_02.jpg,DCIM/droguier_jbn/Chamaemelum nobile All._drog_000024_03.jpg,DCIM/droguier_jbn/Chamaemelum nobile All._drog_000024_04.jpg,DCIM/droguier_jbn/Chamaemelum nobile All._drog_000024_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:45.127Z,2,A7,plate 2,Chamaemelum,Asteraceae,99037,positive,sample,1,drog_000024_01,2026-01-29T15:12:45.127000+00:00,valid,20261703
20261703_Mazz_Sample_drog_000001_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20261703_Mazz_Sample_drog_000001_01,drog_000001,Frangula alnus,sample,053e0368-4ed8-4569-a070-81a22ad13957,74477,2026-01-29T15:12:44.264Z,Emmanuel Defossez,Stems,true,true,Frangula_alnus_MilL,false,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000001_01.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000001_02.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000001_03.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000001_04.jpg,DCIM/droguier_jbn/Frangula_alnus_MilL_drog_000001_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:44.264Z,2,A2,plate 2,Frangula,Rhamnaceae,106677,positive,sample,1,drog_000001_01,2026-01-29T15:12:44.264000+00:00,valid,20261703
20262103_Mazz_Sample_drog_000303_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000303_01,drog_000303,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74589,2026-01-29T15:12:48.363Z,Emmanuel Defossez,Flower,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000303_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000303_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000303_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000303_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000303_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.363Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000303_01,2026-01-29T15:12:48.363000+00:00,valid,20262103
20262103_Mazz_Sample_drog_000282_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000282_01,drog_000282,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74587,2026-01-29T15:12:48.296Z,Emmanuel Defossez,Leaf,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000282_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000282_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000282_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000282_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000282_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.296Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000282_01,2026-01-29T15:12:48.296000+00:00,valid,20262103
20262023_Mazz_Sample_drog_000250_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000250_01,drog_000250,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74585,2026-01-29T15:12:48.232Z,Emmanuel Defossez,Leaf,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000250_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000250_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000250_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000250_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000250_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.232Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000250_01,2026-01-29T15:12:48.232000+00:00,valid,20262023
20262103_Mazz_Sample_drog_000239_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000239_01,drog_000239,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74581,2026-01-29T15:12:48.099Z,Emmanuel Defossez,Leaf,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000239_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000239_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000239_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000239_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000239_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.099Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000239_01,2026-01-29T15:12:48.099000+00:00,valid,20262103
20262023_Mazz_Sample_drog_000238_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000238_01,drog_000238,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74591,2026-01-29T15:12:48.425Z,Emmanuel Defossez,Flower,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000238_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000238_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000238_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000238_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000238_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.425Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000238_01,2026-01-29T15:12:48.425000+00:00,valid,20262023
20262103_Mazz_Sample_drog_000221_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000221_01,drog_000221,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74592,2026-01-29T15:12:48.466Z,Emmanuel Defossez,Flower,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000221_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000221_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000221_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000221_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000221_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.466Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000221_01,2026-01-29T15:12:48.466000+00:00,valid,20262103
20262103_Mazz_Sample_drog_000214_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000214_01,drog_000214,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74582,2026-01-29T15:12:48.141Z,Emmanuel Defossez,Leaf,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000214_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000214_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000214_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000214_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000214_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.141Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000214_01,2026-01-29T15:12:48.141000+00:00,valid,20262103
20262023_Mazz_Sample_drog_000213_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262023_Mazz_Sample_drog_000213_01,drog_000213,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74593,2026-01-29T15:12:48.494Z,Emmanuel Defossez,Flower,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000213_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000213_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000213_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000213_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000213_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.494Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000213_01,2026-01-29T15:12:48.494000+00:00,valid,20262023
20262103_Mazz_Sample_drog_000200_01,\2026\Defossez\Mazzarine\,\2026\Defossez\Mazzarine\20262103_Mazz_Sample_drog_000200_01,drog_000200,Tussilago farfara,sample,053e0368-4ed8-4569-a070-81a22ad13957,74584,2026-01-29T15:12:48.203Z,Emmanuel Defossez,Leaf,true,true,Tussilago_farfara_L,false,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000200_01.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000200_02.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000200_03.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000200_04.jpg,DCIM/droguier_jbn/Tussilago_farfara_L_drog_000200_05.jpg,0000-0002-3279-9190,@manu_dfz,droguier_jbn,2026-01-29T15:12:48.203Z,,,,Tussilago,Asteraceae,118778,positive,sample,1,drog_000200_01,2026-01-29T15:12:48.203000+00:00,valid,20262103
